horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
12:06:52.615829545,0.25,95409,5584728,5271743,512680,26991283,12177748,106968,1.911,5597439,1475833,8.20
12:06:55.044941469,0.25,93760,5377886,5291919,530297,27024266,11743908,102122,1.876,5444229,1420483,8.48
12:06:57.376112943,0.25,83966,5140387,5644128,598445,26423090,11502372,96525,1.819,5306770,1389996,7.98
12:06:59.710726491,0.25,103167,5363281,6783297,795003,26535229,11668228,93594,1.739,5383543,1416837,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
7.41
12:07:02.024458482,0.25,194786,6759457,5366095,555507,25687384,11056014,94061,1.812,5190892,1334280,7.88
12:07:04.332165856,0.25,95191,5253468,5327593,568442,26144464,11251793,93466,1.799,5196056,1362053,7.92
12:07:06.741156377,0.25,95192,5406280,5585440,589147,25258806,11007462,84246,1.643,5127661,1333543,4.11
12:07:09.086695100,0.25,105922,5574699,17534116,1914908,25685738,11241506,92252,1.763,5231981,1363650,7.50
12:07:11.513589111,0.25,91414,5262591,42009814,8264529,398687382,109708024,2060091,3.860,53373073,11623750,3.47
12:07:14.318000013,0.25,431277,13876675,5919487,676443,26930245,12086973,110323,2.005,5501036,1461224,8.04
12:07:16.746080948,0.25,112384,5670160,5533316,598548,26533583,11637085,93262,1.734,5379451,1411836,4.47
12:07:19.095232575,0.25,105005,5644285,16852790,1859969,32061020,14205294,126724,1.941,6528452,1734988,7.20
12:07:21.472803080,0.25,90924,5485285,5632887,611179,48873560,16065299,239767,3.179,7542407,1920706,8.95
12:07:23.805422150,0.25,103053,5475053,7624556,1086217,24895901,11106286,82640,1.622,5095846,1355154,6.92
12:07:26.217666982,0.25,249439,7701699,5305615,540196,27555396,11895713,95444,1.757,5432216,1443668,7.85
12:07:28.598612632,0.25,81357,5175815,5502242,570568,28004818,11939445,104915,1.891,5549255,1435123,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
8.95
12:07:30.993281056,0.25,90819,5245660,5306863,531067,26273098,11305331,96344,1.806,5333675,1361883,nosymbolsfoundin/bin/sleep,maybeinstalladebugpackage?
2.05
